ID,Name,Type,X,Y,Width,Height,Section Link,Direct Link
2:6749,"Frame 480",frame,27879,10778,1041,246,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6749","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6749&mode=design"
2:6750,"Frame 454",frame,28236,10778,327,54,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6750","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6750&mode=design"
2:6751,"Core Process",text,28352,10782.5,95,45,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6751","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6751&mode=design"
2:6752,"Frame 476",frame,27879,10882,1041,142,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6752","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6752&mode=design"
2:6753,"우리 브랜드만의 포지셔닝을 명확히 해야 합니다.",text,27879,10882,1041,48,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6753","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6753&mode=design"
2:6754,"전문가들이 축적한 깊이 있는 지식과 경험에서 도출된 인사이트와 빅데이터를 기반으로 철저히 분석하고 학습 훈련한 AI로 브랜딩, 아트디렉팅, 마케팅 3가지 전문리포트를 제공합니다.",text,28013.5,10960,772,64,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6754","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6754&mode=design"
2:6755,"그룹 1606",group,27692,8511,1414.009765625,850.009765625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6755","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6755&mode=design"
2:6756,"패스 2413",vector,27738,8513.009765625,1364,800,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6756","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6756&mode=design"
2:6757,"패스 2175",vector,27738,8513.509765625,0,800,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6757","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6757&mode=design"
2:6758,"패스 2176",vector,28420.5,8513.509765625,0,800,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6758","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6758&mode=design"
2:6759,"패스 2177",vector,27738.5,9313.509765625,1364,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6759","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6759&mode=design"
2:6760,"패스 2178",vector,27738.5,8913.509765625,1364,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6760","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6760&mode=design"
2:6761,"브랜드 강점",text,27692,8511,24,97,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6761","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6761&mode=design"
2:6762,"브랜드 약점",text,29009.009765625,9337.009765625,97,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6762","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6762&mode=design"
2:6763,"브랜드의 강점을 개발",text,27788,8729.009765625,290,36,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6763","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6763&mode=design"
2:6764,"약점을 보완하고",text,28471,8729.009765625,228,36,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6764","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6764&mode=design"
2:6765,"장기 위협을 제거합니다",text,28471,9129.009765625,290,36,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6765","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6765&mode=design"
2:6766,"브랜드의 강화 기회를 살려서",text,27788,9129.009765625,262,36,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6766","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6766&mode=design"
2:6767,"Strength",text,27788,8689.009765625,87,30,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6767","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6767&mode=design"
2:6768,"S",text,28242,8544.009765625,121,300,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6768","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6768&mode=design"
2:6769,"O",text,28211,8912.009765625,157,300,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6769","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6769&mode=design"
2:6770,"T",text,28918,8912.009765625,113,300,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6770","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6770&mode=design"
2:6771,"W",text,28860,8544.009765625,200,300,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6771","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6771&mode=design"
2:6772,"Weakness",text,28471,8689.009765625,104,30,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6772","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6772&mode=design"
2:6773,"Threat",text,28471,9089.009765625,66,30,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6773","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6773&mode=design"
2:6774,"Opportunity",text,27788,9089.009765625,121,30,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6774","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6774&mode=design"
2:6775,"시장에 없었던 독특한 매력으로",text,27788,8802.009765625,253,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6775","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6775&mode=design"
2:6776,"우리 브랜드만의 전략을 만듭니다.",text,27788,8837.009765625,276,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6776","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6776&mode=design"
2:6777,"우리 브랜드가 가장 취약한 약점을 발견하고",text,28471,8802.009765625,354,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6777","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6777&mode=design"
2:6778,"보완할 수 있는 방법을 찾습니다.",text,28471,8837.009765625,262,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6778","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6778&mode=design"
2:6779,"변해가는 시장을 이해하고 장기적인 관점으로",text,28471,9202.009765625,368,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6779","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6779&mode=design"
2:6780,"꾸준한 움직임을 통해 위협을 제거합니다.",text,28471,9237.009765625,336,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6780","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6780&mode=design"
2:6781,"시장의 동향에 맞는 움직임으로",text,27788,9202.009765625,253,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6781","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6781&mode=design"
2:6782,"매력을 더욱 강화할 수 있는 기회를 만듭니다.",text,27788,9237.009765625,363,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6782","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6782&mode=design"
2:6783,"패스 2179",vector,27738,8513.509765625,45.224609375,95.5589599609375,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6783","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6783&mode=design"
2:6784,"패스 2180",vector,29002.44903202162,9245.457932877405,99.54901485337905,99.54901485337905,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6784","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6784&mode=design"
2:6785,"Group 300",group,27694,9808,1409.24853515625,839.5943603515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6785","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6785&mode=design"
2:6786,"그룹 1700",group,27694,9892,1409.24853515625,755.5943603515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6786","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6786&mode=design"
2:6787,"Group 294",group,28536,10030,158,479,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6787&mode=design"
2:6788,"브랜드, 제품 만의 차별점을 발굴합니다.",text,28536,10030,141,38,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6788&mode=design"
2:6789,"타겟 고객의 선망하는 이미지를 발굴합니다.",text,28536,10251,144,38,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6789&mode=design"
2:6790,"타겟 고객에게 각인시킬 셀링포인트를 만듭니다.",text,28536,10471,158,38,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6790","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6790&mode=design"
2:6791,"Group 299",group,27694,10151,238.2484893798828,291,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6791","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6791&mode=design"
2:6792,"브랜드의 아이덴티티를 정립해 포지셔닝합니다.",text,27735,10404,156,38,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6792","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6792&mode=design"
2:6793,"타원 78",vector,27694,10151,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6793","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6793&mode=design"
2:6794,"Frame 498",frame,27770,10218,86,104,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6794","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6794&mode=design"
2:6795,"Brand Equity",text,27770,10218,86,70,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6795","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6795&mode=design"
2:6796,"브랜드 자산",text,27770,10303,86,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6796","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6796&mode=design"
2:6797,"Group 298",group,28184,9892,314.4880065917969,755.5943603515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6797","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6797&mode=design"
2:6798,"사각형 595",vector,28184,9892,314.4880065917969,755.5943603515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6798","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6798&mode=design"
2:6799,"Group 296",group,28222,10151,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6799","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6799&mode=design"
2:6800,"타원 79",vector,28222,10151,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6800","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6800&mode=design"
2:6801,"Frame 496",frame,28289,10232,105,76,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6801","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6801&mode=design"
2:6802,"Royalty",text,28289,10232,105,42,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6802","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6802&mode=design"
2:6803,"브랜드 로열티",text,28289,10289,105,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6803","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6803&mode=design"
2:6804,"Group 297",group,28222,9930,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6804","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6804&mode=design"
2:6805,"타원 80",vector,28222,9930,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6805","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6805&mode=design"
2:6806,"Frame 495",frame,28284,10011,115,76,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6806","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6806&mode=design"
2:6807,"Essence",text,28284,10011,115,42,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6807","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6807&mode=design"
2:6808,"지각된 품질",text,28284,10068,115,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6808","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6808&mode=design"
2:6809,"Group 295",group,28222,10371,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6809","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6809&mode=design"
2:6810,"타원 81",vector,28222,10371,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6810","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6810&mode=design"
2:6811,"Frame 497",frame,28263,10438,156,104,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6811","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6811&mode=design"
2:6812,"Self- Awareness",text,28263,10438,156,70,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6812","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6812&mode=design"
2:6813,"브랜드 연상",text,28263,10523,156,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6813","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6813&mode=design"
2:6814,"Group 293",group,28865,10151,238.2484893798828,291,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6814","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6814&mode=design"
2:6815,"마케팅 후에도 고객유지를 위한 고객관리, 매니징을 합니다.",text,28883,10404,203,38,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6815","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6815&mode=design"
2:6816,"타원 82",vector,28865,10151,238.2484893798828,238.20755004882812,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6816","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6816&mode=design"
2:6817,"Frame 499",frame,28888,10218,193,104,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6817","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6817&mode=design"
2:6818,"Continuous Management",text,28888,10218,193,70,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6818","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6818&mode=design"
2:6819,"지속적인 매니징",text,28888,10303,193,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6819","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6819&mode=design"
2:6820,"Group 292",group,28731,10259,96.251953125,20.962265014648438,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6820","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6820&mode=design"
2:6821,"패스 2193",vector,28731,10269.482421875,85.76945495605469,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6821","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6821&mode=design"
2:6822,"패스 2197",vector,28817.72201347351,10259,9.529939651489258,20.962265014648438,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6822","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6822&mode=design"
2:6823,"Group 291",group,27970,10110,177.008056640625,319.6130676269531,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6823","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6823&mode=design"
2:6824,"Group 290",group,27970,10262.5234375,172.123046875,20.962265014648438,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6824","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6824&mode=design"
2:6825,"패스 2192",vector,27970,10273.005859375,155.77256774902344,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6825","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6825&mode=design"
2:6826,"패스 2196",vector,28132.59310722351,10262.5234375,9.529939651489258,20.962265014648438,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6826","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6826&mode=design"
2:6827,"Group 288",group,27970,10311.5234375,171.6875,118.0896224975586,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6827","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6827&mode=design"
2:6828,"패스 2195",vector,27970,10311.5234375,155.7735595703125,102.0775146484375,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6828","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6828&mode=design"
2:6829,"패스 2198",vector,28120.419054214923,10407.783939775278,21.268445785077347,21.829117220522676,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6829","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6829&mode=design"
2:6830,"Group 289",group,27970,10110,177.008056640625,124.7152099609375,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6830","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6830&mode=design"
2:6831,"패스 2194",vector,27970,10132.6376953125,155.7735595703125,102.0775146484375,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6831","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6831&mode=design"
2:6832,"패스 2199",vector,28125.310285241747,10110,21.69776732475293,21.419624291867876,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6832","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6832&mode=design"
2:6833,"Frame 494",frame,27764,9808,1270,29,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6833","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6833&mode=design"
2:6834,"브랜드 인식",text,27764,9808,116,29,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6834","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6834&mode=design"
2:6835,"패스 2187",vector,27910.8828125,9822.5,331.58489990234375,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6835","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6835&mode=design"
2:6836,"브랜드 마케팅",text,28273.349609375,9808,138,29,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6836","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6836&mode=design"
2:6837,"패스 2188",vector,28442.23046875,9822.5,466.88677978515625,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6837","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6837&mode=design"
2:6838,"고객 관리",text,28940,9808,94,29,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6838","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6838&mode=design"
2:6839,"Frame 513",frame,27694,11104,1410,681,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6839","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6839&mode=design"
2:6840,"Frame 511",frame,27694,11104,1410,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6840","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6840&mode=design"
2:6841,"Frame 501",frame,27694,11104,269.20001220703125,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6841","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6841&mode=design"
2:6842,"시장 분석",text,27789.099609375,11122,79,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6842","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6842&mode=design"
2:6843,"Frame 502",frame,27979.19921875,11104,269.20001220703125,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6843","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6843&mode=design"
2:6844,"경쟁사 분석",text,28065.298828125,11122,97,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6844","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6844&mode=design"
2:6845,"Frame 503",frame,28264.400390625,11104,269.20001220703125,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6845","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6845&mode=design"
2:6846,"브랜드 현황",text,28350.5,11122,97,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6846","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6846&mode=design"
2:6847,"Frame 504",frame,28549.599609375,11104,269.20001220703125,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6847","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6847&mode=design"
2:6848,"제조 분석",text,28644.69921875,11122,79,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6848","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6848&mode=design"
2:6849,"Frame 505",frame,28834.80078125,11104,269.20001220703125,60,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6849","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A6849&mode=design"
